PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
10013239;ORTHOMOL JUNIOR C+ WALDFRU;KTA;30;St;ORTHO;ja;2;34,89;27,21;45,95;45,99;45,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
10013630;ORTHOMOL JUNIOR C+MAND/ORA;KTA;30;St;ORTHO;ja;0;34,89;27,56;45,99;45,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
17209603;ORTHOMOL NEMURI NIGHT;SPR;25;ml;ORTHO;ja;7;8,47;6,69;12,95;12,99;12,95;;0,00;;nein;Nein;Nein;ja;Nein
17440252;ORTHOMOL NEMURI NIGHT DIRE;GRA;30;St;ORTHO;ja;3;12,34;9,63;16,95;16,99;16,95;;0,00;;nein;Nein;Nein;ja;Nein
17839439;ORTHOMOL PRO 6;KAP;10;St;ORTHO;ja;14;11,34;8,96;14,99;14,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
17839445;ORTHOMOL PRO 6;KAP;30;St;ORTHO;ja;3;26,31;20,78;32,95;34,99;32,95;;0,00;Orthomol;nein;Nein;Nein;ja;Nein
18113130;ORTHOMOL PRO JUNIOR;KTA;10;St;ORTHO;ja;2;11,21;8,74;14,95;14,99;14,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
18113147;ORTHOMOL PRO JUNIOR;KTA;30;St;ORTHO;ja;0;24,81;19,60;32,95;32,99;32,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
18113153;ORTHOMOL PRO METABOL;KAP;30;St;ORTHO;ja;3;26,31;20,78;34,99;34,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
1319689;ORTHOMOL VITAL F TRINKFLAE;TRA;30;St;ORTHO;ja;2;47,49;37,04;67,95;67,99;67,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1319672;ORTHOMOL VITAL F TRINKFLAE;TRA;7;St;ORTHO;ja;4;14,82;11,56;21,95;21,99;21,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1319850;ORTHOMOL VITAL M TRINKFLAE;TRA;30;St;ORTHO;ja;3;47,49;37,04;67,95;67,99;67,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1319844;ORTHOMOL VITAL M TRINKFLAE;TRA;7;St;ORTHO;ja;3;14,82;11,56;21,95;21,99;21,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1247300;ORTHOMOL VITAMIN C DEPO;TAB;100;St;ORTHO;ja;16;7,24;5,65;10,95;10,99;10,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
17444652;ORTHOMOL VITAMIN D3+K2;SPR;20;ml;ORTHO;ja;1;12,58;12,51;16,99;16,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
8474364;OSA PFLANZEN-ZAHNGEL;ZGE;20;g;HERME;ja;1;7,04;6,44;10,61;10,61;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1296824;OSANIT;GLO;7.5;g;HERME;ja;6;5,68;4,39;9,90;10,61;9,90;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4884645;OTALGAN;OHT;10;g;SUEDM;ja;1;4,45;4,15;8,32;8,32;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11015884;OTODOLOR DIREKT;OHT;7;g;INFEC;ja;2;4,28;2,44;7,45;7,49;7,45;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
753484;OTOVOWEN;MIS;30;ml;WEBER;ja;1;8,40;8,28;14,95;14,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2028296;OTOWAXOL;LOE;10;ml;MYLHC;ja;0;10,67;7,51;16,50;16,50;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
753679;OTRIVEN 0.05% NASENTR;NTR;10;ml;GSKOT;ja;6;1,40;0,75;2,70;2,70;2,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8444558;OTRIVEN 0.05% O KONS DSS;DSS;10;ml;GSKOT;ja;1;2,07;1,79;3,95;3,99;3,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
753691;OTRIVEN 0.1% NASENTR;NTR;10;ml;GSKOT;ja;2;2,07;1,56;3,95;3,99;3,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8444541;OTRIVEN 0.1% O KONS DSS;DSS;10;ml;GSKOT;ja;12;2,58;1,84;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16882769;OTRIVEN G SCHNUPFEN 0.025%;NTR;10;ml;GSKOT;ja;25;2,33;1,84;4,45;4,49;4,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9922155;OTRIVEN SINUSPRAY 0.1%;NAS;10;ml;GSKOT;ja;2;3,88;3,37;7,49;7,49;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11164756;PAEDIASALIN 3 %;IHA;60;St;PA25;ja;0;25,55;24,78;40,48;40,48;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4810670;PANGROL 25000;KMP;100;St;BERLI;ja;1;31,71;30,25;50,56;50,56;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4020784;PANTHENOL;SPR;130;g;MANN;ja;1;8,40;6,34;14,95;14,95;14,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4020790;PANTHENOL 100MG JENAPHARM;TAB;20;St;MIBE;ja;4;2,68;1,96;5,15;5,16;5,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8700984;PANTHENOL RATIO WUNDBALS;CRE;100;g;RATIO;ja;5;6,14;3,83;10,95;11,47;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8700978;PANTHENOL RATIO WUNDBALS;CRE;35;g;RATIO;ja;6;2,58;2,02;4,80;4,97;4,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8814512;PANTHENOL WUND+HEIL JENA;CRE;100;g;MIBE;ja;9;3,19;2,34;6,15;6,15;6,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5520856;PANTOPRAZOL RATIO SK20MG;TMR;14;St;RATIO;ja;12;5,72;4,41;8,95;10,69;8,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8998392;PANTOPRAZOL-ADGC 20MG;TMR;14;St;ZENTI;ja;2;2,58;2,32;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16730456;PARACETALGIN RATIO 500MG;FTA;20;St;RATIO;ja;0;2,28;1,21;3,95;4,39;3,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2481570;PARACETAMOL 500 1A PHARMA;TAB;10;St;1APHA;ja;3;0,68;0,38;1,35;1,36;1,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2481587;PARACETAMOL 500 1A PHARMA;TAB;20;St;1APHA;ja;63;1,09;0,82;2,15;2,18;2,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1162549;PARACETAMOL 500 FAIR-MED;TAB;20;St;FAIR-;ja;13;0,94;0,89;1,85;1,88;1,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3295065;PARACETAMOL AL 125;SSU;10;St;ALIUD;ja;2;0,97;0,61;1,90;1,94;1,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3295071;PARACETAMOL AL 250;KKS;10;St;ALIUD;ja;2;1,03;0,68;1,95;2,06;1,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8704077;PARACETAMOL RATIO 500MG;BTA;10;St;RATIO;ja;5;2,84;2,33;5,47;5,47;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8704083;PARACETAMOL RATIO 500MG;BTA;20;St;RATIO;ja;14;4,60;3,76;8,59;8,59;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1126111;PARACETAMOL RATIO 500MG;TAB;20;St;RATIO;ja;84;1,81;1,51;3,45;3,49;3,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9263913;PARACETAMOL RATIO 75MG SUP;SUP;10;St;RATIO;ja;0;1,55;1,30;2,95;2,99;2,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7263487;PARACETAMOL RATIO LOESUNG;LOE;100;ml;RATIO;ja;0;2,58;2,17;4,95;4,97;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3953611;PARACETAMOL RATIO1000MGSUP;ESU;10;St;RATIO;ja;5;2,84;1,77;5,45;5,47;5,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3953580;PARACETAMOL RATIO125MG SUP;SSU;10;St;RATIO;ja;38;1,10;0,98;2,20;2,20;2,20;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3953597;PARACETAMOL RATIO250MG SUP;KKS;10;St;RATIO;ja;0;1,34;1,19;2,55;2,58;2,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3953605;PARACETAMOL RATIO500MG SUP;KSU;10;St;RATIO;ja;1;1,81;0,68;3,45;3,49;3,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
14416388;PARACETAMOL SANAVITA 125MG;SSU;10;St;SANPH;ja;11;1,10;0,67;2,20;2,20;2,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
14416394;PARACETAMOL SANAVITA 250MG;KKS;10;St;SANPH;ja;1;1,34;0,61;2,55;2,58;2,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3798441;PARACETAMOL STADA 500;SUP;10;St;STAGM;ja;1;1,80;0,99;3,45;3,47;3,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10206435;PARAFFIN DICKFL PARAFF LIQ;FLU;250;ml;CAELO;ja;2;4,30;3,46;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
3109789;PARI NACL INHALATIONSLSG;AMP;20X2.5;ml;PARI;ja;1;4,37;3,72;6,50;6,50;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12474223;PARI NACL INHALATIONSLSG;AMP;20X5;ml;PARI;ja;1;6,69;6,49;9,95;9,95;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7756623;PARIN POS;AUS;5;g;URSAP;ja;1;4,11;3,39;7,76;7,76;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1114036;PASTA ZINCI / ZINKPASTE;PST;250;g;CAELO;ja;1;6,60;4,04;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
1114898;PASTA ZINCI MOLLIS;PST;5;kg;CAELO;ja;2;75,50;70,52;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
17520488;PEARLS & DENTS ZAHNCREME;ZCR;100;ml;LIEBE;ja;1;4,15;0,00;6,95;6,95;6,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
10537936;PEARLS&DENTS SPEZI NA PERL;ZCR;100;ml;LIEBE;ja;0;4,15;4,15;6,95;6,95;6,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
17819661;PEEL GEL DEEP CLEAN RENEW;GEL;60;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11124892;PEHA HAFT COL LF4CMX4M BLA;BIN;1;St;HARTM;ja;1;2,76;1,33;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11124923;PEHA HAFT COL LF6CMX4M BLA;BIN;1;St;HARTM;ja;1;3,00;1,49;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1955184;PENATEN CREME;CRE;50;ml;JOHN;ja;1;0,00;1,63;2,95;0,00;2,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
10089596;PENCIVIR BEI LIPPENHERPES;CRE;2;g;OMGPH;ja;9;5,43;4,12;9,95;10,15;9,95;ja;7,95;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8014651;PENNISBANDAGE;;1;St;BORTG;ja;1;0,00;7,60;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
12587074;PENTOFURYL 200MG;HKP;12;ST;LINDE;ja;1;5,33;0,00;9,96;9,96;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4796852;PERENTEROL FORTE 250MG;HKP;10;St;MEDAR;ja;6;5,98;4,53;9,95;11,17;9,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4796869;PERENTEROL FORTE 250MG;HKP;20;St;MEDAR;ja;4;11,35;7,73;17,95;19,99;17,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3920586;PERENTEROL JUNIOR 250MG;PUL;10;St;MEDAR;ja;7;2,57;2,00;4,95;4,95;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3920712;PERENTEROL JUNIOR 250MG;PUL;20;St;MEDAR;ja;4;4,93;3,74;8,95;9,21;8,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8028699;PETERSILIEN - TRANK;;500;ml;;ja;0;0,00;7,50;12,80;12,80;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
6828266;PFERDESALBE WEPA;SAL;100;ml;WEPA;ja;3;2,15;1,59;2,95;3,05;2,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
6828243;PFERDESALBE WEPA;SAL;250;ml;WEPA;ja;1;4,05;2,67;7,10;7,10;7,10;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
6828237;PFERDESALBE WEPA;SAL;500;ml;WEPA;ja;1;6,29;4,15;10,95;11,20;10,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
8015248;PFLASTERMÄPPCHEN;PFL;10;St;;ja;6;0,00;0,90;1,50;0,00;1,50;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
3833769;PHYTOCORTAL N;TRO;100;ml;STEIE;ja;1;9,63;9,49;16,96;16,96;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10033408;PHYTOHUSTIL HUSTENREIZSTIL;PAS;20;St;BAYSE;ja;0;5,75;4,43;10,75;10,75;10,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
425478;PHYTOHUSTIL HUSTENREIZSTIL;SIR;150;ml;BAYSE;ja;0;6,64;4,95;9,95;0,00;9,95;;0,00;Thermacare;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2890699;PHYTOLACCA D 6;GLO;10;g;DHU;ja;0;5,72;0,00;10,65;10,69;10,65;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
532493;PIDANA 1.5MG;TAB;1;St;HRA;ja;1;13,49;12,99;22,99;22,99;22,99;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3745284;PINIMENTHOL ERK EUC/KIE/ME;CRE;20;g;SCHWA;ja;2;3,37;3,02;6,50;6,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7779966;PINIMENTHOL ERK EUC/KIEF/M;CRE;50;g;SCHWA;ja;1;5,62;4,83;10,50;10,50;10,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3745321;PINIMENTHOL ERKAELT MILD;SAL;20;g;SCHWA;ja;1;3,37;3,07;6,50;6,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7779943;PINIMENTHOL ERKAELT MILD;SAL;50;g;SCHWA;ja;1;5,62;4,93;9,95;10,50;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11519432;PIRATOPLAST JUNG STRIPS3GR;PFL;16;St;AUSBU;ja;1;3,50;3,15;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11519449;PIRATOPLAST JUNG ZUSCH6X10;PFL;6;ST;AUSBU;ja;1;3,50;3,16;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11519455;PIRATOPLAST MAED STRIPS3GR;PFL;16;St;AUSBU;ja;1;3,50;3,05;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11519484;PIRATOPLAST MAED ZUSCH6X10;PFL;6;St;AUSBU;ja;1;3,50;3,16;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1448435;PLANTAGO HUSTENSAFT;SIR;90;ml;WALA;ja;1;4,93;4,06;9,21;9,21;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4397388;PLUM NACL AUG SPL+A SCHALE;AUB;200;ml;WESTR;ja;1;7,35;7,29;11,65;11,65;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13748591;POLLIVAL 0.5MG/ML AUGENTRO;ATR;10;ml;URSAP;ja;1;8,40;6,87;14,95;14,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
821688;POLSTERBIN A VER WA10CMX5M;BIN;1;St;LORAU;ja;2;9,67;9,07;14,95;0,00;14,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13414803;POSIFORLID COMOD 1MG/ML;ATR;10;ml;URSAP;ja;4;6,39;4,79;11,90;11,94;11,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3515911;POSIFORMIN 2%;AUS;5;g;URSAP;ja;0;7,98;5,98;14,45;14,45;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4957864;POSTERISAN AKUT SALBE;SAL;25;g;KADE;ja;7;8,24;6,26;14,75;14,76;14,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4957893;POSTERISAN AKUT ZAEPFCHEN;SUP;10;St;KADE;ja;0;5,61;4,26;10,45;10,48;10,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4002065;PRIORIN;KAP;120;St;BAYSE;ja;2;39,69;29,51;44,20;0,00;44,20;;0,00;EEK + 40%;nein;Nein;Nein;ja;Nein
11711661;PRIORIN LIQUID;PPL;50;ml;BAYSE;ja;1;20,73;15,23;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11072480;PRIORIN SHAMP F KRAFTLO HA;SHA;200;ml;BAYSE;ja;1;7,06;5,73;11,49;0,00;11,49;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
14419174;PROBIO CULT IMMUN SYXYL;TRA;36;St;KLOFR;ja;1;51,84;46,55;75,49;75,49;75,49;;0,00;;nein;Nein;Nein;ja;Nein
8577420;PROGESTERON;;25;g;FAGRO;ja;1;30,40;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
4398229;PRONTODERM LOESUNG;LOE;500;ml;B. BR;ja;3;9,72;8,86;12,95;0,00;12,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2850062;PRONTOSAN W WUNDSPUELLOES;SPL;350;ml;B. BR;ja;7;12,57;11,91;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4255949;PROPOLIS CREME BIOFRID;CRE;100;g;BIOFR;ja;0;3,71;0,00;7,15;7,15;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11224292;PROSPAN HUSTENLIQUID;FLE;105;ml;ENGEL;ja;22;5,07;4,16;9,45;9,47;9,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11224300;PROSPAN HUSTENLIQUID;FLE;200;ml;ENGEL;ja;5;8,43;6,92;14,95;14,98;14,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3330867;PROSPAN HUSTENLIQUID;FLE;21X5;ml;ENGEL;ja;5;5,07;4,18;9,45;9,47;9,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1007470;PROSPAN HUSTENLIQUID;FLE;30X5;ml;ENGEL;ja;0;6,41;5,31;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8585997;PROSPAN HUSTENSAFT;FLE;100;ml;ENGEL;ja;5;4,81;3,94;8,95;8,98;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8586005;PROSPAN HUSTENSAFT;FLE;200;ml;ENGEL;ja;0;8,02;5,85;14,45;14,49;14,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16151764;PROSTAGUTT DUO 160MG/120MG;WKA;120;St;SCHWA;ja;1;36,17;29,55;49,95;55,95;49,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
18167315;PURE ENTSPANN KOERP FLUID;CRE;200;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
18167404;PURE ENTSPANN KOERPEROEL;OEL;100;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
18167203;PURE ENTSPANNUNG CREMEDUS;XDG;200;ml;PRIMA;ja;2;5,26;5,00;8,95;9,00;8,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
7260425;PVP JOD RATIOPHARM SALBE;SAL;25;g;RATIO;ja;7;2,78;1,75;4,95;5,36;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
850046;PYRALVEX;LOE;10;ml;MYLHC;ja;2;6,94;4,80;10,95;12,97;10,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
15870215;Q TIPS WATTESTAEB PAPIESCH;WUE;206;St;W. PE;ja;1;0,00;0,82;1,50;0,00;1,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
7251047;RABENHORST 11PLUS11 GELB;SAF;125;ml;RABEN;ja;3;0,63;0,63;0,99;0,99;0,99;;0,00;;nein;Nein;Nein;ja;Nein
7789284;RABENHORST ARONIA BIO MUTT;SAF;700;ml;RABEN;ja;3;4,02;3,77;5,79;6,29;5,79;;0,00;;nein;Nein;Nein;ja;Nein
1559531;RABENHORST CRANBER MUTTER;SAF;700;ml;RABEN;ja;2;5,30;4,83;8,25;8,29;8,25;;0,00;;nein;Nein;Nein;ja;Nein
15202028;RABENHORST F E GES HERZ;SAF;700;ml;RABEN;ja;1;2,55;2,36;3,95;3,99;3,95;;0,00;;nein;Nein;Nein;ja;Nein
15201922;RABENHORST F GES KNOCHEN;SAF;700;ml;RABEN;ja;3;2,55;2,55;3,95;3,99;3,95;;0,00;;nein;Nein;Nein;ja;Nein
15201879;RABENHORST F NERV U MUS;SAF;700;ml;RABEN;ja;1;2,55;2,51;3,95;3,99;3,95;;0,00;;nein;Nein;Nein;ja;Nein
10963188;RABENHORST ROT RABENHOR MI;SAF;125;ml;RABEN;ja;8;0,63;0,58;0,99;0,99;0,99;;0,00;;nein;Nein;Nein;ja;Nein
10963171;RABENHORST ROT RABENHORST;SAF;700;ml;RABEN;ja;3;2,55;2,30;3,95;3,99;3,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
5851091;RABENHORST ROTB IMMUN MINI;SAF;125;ml;RABEN;ja;1;0,63;0,63;0,99;0,99;0,99;;0,00;;nein;Nein;Nein;ja;Nein
10963113;RABENHORST ROTB LERNST MIN;SAF;125;ml;RABEN;ja;1;0,63;0,58;0,95;0,99;0,95;;0,00;;nein;Nein;Nein;ja;Nein
10963082;RABENHORST ROTB LERNSTARK;SAF;700;ml;RABEN;ja;1;2,36;2,24;3,65;3,69;3,65;;0,00;;nein;Nein;Nein;ja;Nein
17447656;RABENHORST ROTB ORIGINA MI;SAF;125;ml;RABEN;ja;28;0,63;0,63;0,95;0,99;0,95;;0,00;;nein;Nein;Nein;ja;Nein
17447633;RABENHORST ROTB ORIGINAL;SAF;700;ml;RABEN;ja;6;2,36;2,36;3,65;3,69;3,65;;0,00;;nein;Nein;Nein;ja;Nein
1606236;RABENHORST ROTE BETE BIO;SAF;700;ml;RABEN;ja;1;1,91;1,91;2,95;2,99;2,95;;0,00;;nein;Nein;Nein;ja;Nein
1420862;RABENHORST SCHW JOH NE BIO;SAF;700;ml;RABEN;ja;0;2,55;2,24;3,95;3,99;3,95;;0,00;;nein;Nein;Nein;ja;Nein
8002671;RAINFARN-URTINKTUR;;50;ml;;ja;0;0,00;0,00;11,50;0,00;11,50;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
704014;RATIOALLERG HEUSCHNUPFEN;NAS;10;ml;RATIO;ja;1;5,63;3,58;9,95;10,52;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10394081;RATIOGRIPPAL 200MG/30MG FT;FTA;20;St;RATIO;ja;1;5,88;3,76;10,95;10,98;10,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1805289;RATIOLINE SEN PFL STRIP RU;PFL;20;St;LORAU;ja;1;2,15;1,41;4,10;4,10;4,10;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805208;RATIOLINE SEN PFL STRIP4GR;PFL;20;St;LORAU;ja;1;2,45;1,56;4,40;4,40;4,40;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7686182;RATIOPYRIN;TAB;20;St;RATIO;ja;2;3,49;3,24;6,72;6,72;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7387580;REACTINE DUO;RET;6;St;JOHNS;ja;21;3,62;2,67;6,65;6,97;6,65;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
