PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
2506258;RHINOMER NASENSPRAY;NAS;20;ml;GSKOT;ja;0;3,21;2,41;5,95;6,19;5,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9935264;RHINOMER PLUS SCHNUPFENSPR;NAS;20;ml;GSKOT;ja;1;3,49;2,62;6,55;6,72;6,55;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7387611;RHINOPRONT KOMBI TABLETTEN;TAB;12;St;MERCL;ja;4;5,50;4,40;9,75;10,28;9,75;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7610138;RHINOSPRAY PLUS BEI SCHNUP;DSS;10;ml;A. NA;ja;4;4,27;3,39;7,95;7,97;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1783731;RHUS TOX D12;GLO;10;g;DHU;ja;1;5,72;5,29;10,69;10,69;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16623039;RICOLA AKTIV FR OZ MEN ZIT;BON;50;g;QUEIS;ja;9;1,75;1,14;2,50;0,00;2,50;;0,00;;nein;Nein;Nein;ja;Nein
12481619;RICOLA MZ HONIG ALPEN SALB;BON;75;g;QUEIS;ja;10;1,47;0,91;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
2258458;RICOLA OZ BOX HOLUNDERBLUE;BON;50;g;QUEIS;ja;5;1,75;1,08;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3648776;RICOLA OZ BOX KRAEUTER;BON;50;g;QUEIS;ja;11;1,75;1,08;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
10943435;RICOLA OZ BOX SALBEI ALPEN;BON;50;g;QUEIS;ja;2;1,75;1,14;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
8592922;RIOPAN MAGEN GEL STICK PAC;GEL;10X10;ml;KADE;ja;7;4,59;3,42;8,55;8,58;8,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8592939;RIOPAN MAGEN GEL STICK PAC;GEL;20X10;ml;KADE;ja;22;8,40;5,93;14,95;14,95;14,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1222091;RITEX RR 1 KONDOME;KOD;10;St;RITEX;ja;1;5,24;4,42;6,60;6,60;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6185615;RIVANOL;SAL;25;g;DERMA;ja;1;5,00;4,86;9,10;9,34;9,10;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6185621;RIVANOL;SAL;50;g;DERMA;ja;1;7,39;6,75;13,50;13,74;13,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4908570;RIVANOL LOESUNG 0.1%;LOE;100;ml;DERMA;ja;1;3,69;3,23;7,12;7,12;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4908587;RIVANOL LOESUNG 0.1%;LOE;300;ml;DERMA;ja;2;5,17;4,36;9,35;9,66;9,35;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8787413;ROBINIA COMP;GLO;20;g;WALA;ja;1;6,16;5,28;11,51;11,51;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16349153;ROCHE POSAY LIPI BAUM AP+M;CRE;400;ml;ROCHP;ja;1;16,29;13,98;24,90;25,50;24,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1448547;ROSATUM HEILSALBE;SAL;30;g;WALA;ja;1;5,04;4,39;9,40;9,41;9,40;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9936192;ROSAXAN;FLU;750;ml;MEDAI;ja;1;16,95;16,08;24,90;24,90;24,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
721811;ROSMARIN KBA;AEO;5;ml;PRIMA;ja;1;4,04;3,72;6,90;6,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13582297;RUBAXX;TRO;10;ml;DR.F;ja;1;11,42;11,07;15,95;15,99;15,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13588555;RUBAXX;TRO;30;ml;DR.F;ja;1;16,42;15,81;22,95;22,99;22,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13588561;RUBAXX;TRO;50;ml;DR.F;ja;1;24,28;23,48;33,95;33,99;33,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
15617485;RUBAXX CANNABIS;TEI;10;ml;DR.F;ja;1;34,15;31,95;42,95;42,99;42,95;;0,00;;nein;Nein;Nein;ja;Nein
16330053;RUBAXX CANNABIS CBD GEL;GEL;120;g;DR.F;ja;1;19,99;18,95;26,95;27,99;26,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
10259058;RUGARD VITAMIN CRE GESICHT;CRE;100;ml;SCHEF;ja;1;0,00;7,56;18,50;18,50;18,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
9684052;SAB SIMPLEX;SUE;100;ml;PFIZ;ja;1;17,08;16,84;28,95;29,06;28,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
893334;SAB SIMPLEX;SUE;30;ml;PFIZ;ja;1;4,79;4,43;8,95;8,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10220091;SACCHARIN NATRIUM;;25;g;CAELO;ja;1;9,90;6,66;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
3425208;SAGELLA SENSITIVE;BAL;100;ml;MYLHC;ja;1;7,34;6,60;10,45;10,49;10,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3948107;SALICYLSAEURE MIKRONISIERT;;100;g;CAELO;ja;2;13,90;9,62;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
4748706;SALPETERSAEURE 53%;;250;ml;FISHA;ja;1;0,00;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
11548356;SALVIAGALEN F MADAUS;ZPA;75;ml;MYLHC;ja;29;3,26;2,44;4,65;4,65;4,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11551826;SALVIAGALEN MADAUS;ZCR;75;ml;MYLHC;ja;5;3,26;2,44;4,65;4,65;4,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11548439;SALVIATHYMOL N MADAUS;TRO;100;ml;MYLHC;ja;4;12,64;8,93;21,95;21,98;21,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11548391;SALVIATHYMOL N MADAUS;TRO;20;ml;MYLHC;ja;4;4,54;3,19;8,45;8,48;8,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7284360;SALZSAEURE 30-33%;;1;l;FISHA;ja;1;0,00;2,41;4,99;0,00;4,99;;0,00;;nein;Ja;Nein;keine Angabe;Nein
8787554;SAMBUCUS COMP;GLO;20;g;WALA;ja;1;6,16;5,11;11,51;11,51;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2930720;SAMBUCUS NIGRA D12;GLO;10;g;DHU;ja;1;6,26;4,63;11,70;11,70;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13346763;SANACUTAN BASISCREME;CRE;50;g;PA25;ja;1;5,02;4,82;9,38;9,38;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5958601;SANDNAGELFEILE CA.15CM TIT;;10;St;AXISI;ja;1;1,63;1,24;2,80;2,81;2,80;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Keine Angabe
5920225;SANHELIOS ARTISCHOCKE DRAG;UTA;100;St;ROHA;ja;1;9,35;9,03;13,95;13,99;13,95;;0,00;;nein;Nein;Nein;ja;Nein
2471057;SANOSTOL;SAF;780;ml;KADE;ja;1;14,75;11,51;23,95;0,00;23,95;;0,00;;nein;Nein;Nein;ja;Nein
2026021;SCHLAFSTERNE;TAB;20;St;RETOR;ja;3;3,89;3,22;7,50;7,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13168014;SCHLAFWOHL DUFTMISCHUNG B;AEO;5;ml;PRIMA;ja;1;5,79;5,41;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13168008;SCHLAFWOHL KISSENSPRAY BIO;AEO;30;ml;PRIMA;ja;1;5,79;5,18;9,90;9,90;9,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
13167983;SCHLAFWOHL ROLL ON BIO;EMU;10;ml;PRIMA;ja;1;5,79;5,56;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
120164;SCHLITZKOM 10X10 UNSTE 12F;KOM;100;St;MAIME;ja;1;33,30;29,28;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;keine Angabe;Nein
1023345;SCHLITZKOM 5X5CM STE 8FA;KOM;25X2;St;FINWA;ja;1;5,00;4,66;7,80;0,00;7,80;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3925052;SCHNUPFEN ENDRINE 0.1%;NAS;10;ml;ASCHC;ja;0;3,57;3,32;5,95;6,88;5,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3925069;SCHNUPFEN ENDRINE 0.1%;NTR;10;ml;ASCHC;ja;0;3,57;2,75;6,88;6,88;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17267635;SCHUG ESSENTIALS MAGN KOMP;KAP;60;St;APOT;ja;0;0,00;3,75;5,95;0,00;5,95;;0,00;;nein;Nein;Nein;ja;Nein
17267641;SCHUG ESSENTIALS VIT C+ZI;KAP;60;St;APOT;ja;0;0,00;2,73;5,95;0,00;5,95;;0,00;;nein;Nein;Nein;ja;Nein
8032376;SCHWEDENBITTER EIG. HERST.;;125;ml;;ja;1;0,00;1,70;4,95;0,00;4,95;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
8032399;SCHWEDENBITTER EIG. HERST.;;500;ml;;ja;1;0,00;6,78;14,85;0,00;14,85;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
8032382;SCHWEDENBITTER EIG. HERST.;LOE;250;ml;;ja;0;0,00;3,39;9,20;0,00;9,20;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
6199480;SCHWEDENTABLETTEN;TAB;100;St;KOLBP;ja;1;3,95;3,63;5,45;5,49;5,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
4970296;SE ONSIL SPAG PEKA;TRO;50;ml;PEKAN;ja;1;8,78;8,03;15,46;15,46;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4847259;SEA BAND AKUPRESSURB F ERW;;2;St;EB VE;ja;1;8,76;7,65;15,75;15,75;15,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
8896912;SEDOTUSSIN HUSTENSTILLER;LSE;100;ml;STAGM;ja;0;3,00;2,61;4,80;5,78;4,80;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10297432;SELEN 200 NATUERLICH;KAP;90;ST;11 A;ja;1;15,78;14,46;21,95;21,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
11082188;SELEN 200UG;TAB;60;ST;VITA-;ja;1;7,20;6,94;11,95;11,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
6714060;SELERGO 1% CREME;CRE;20;g;HERMA;ja;1;4,63;4,24;8,65;8,65;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6714077;SELERGO 1% CREME;CRE;40;g;HERMA;ja;1;8,28;7,68;14,80;14,80;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
483056;SENADA FINGERKUPPENV 4X7CM;;5;St;ERENA;ja;1;3,05;2,11;3,75;0,00;3,75;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8891211;SENADA RETTUNGSDECK210X160;;1;St;ERENA;ja;1;2,65;1,54;2,50;0,00;2,50;;0,00;;nein;Nein;Nein;keine Angabe;Nein
13475845;SENI ACTIVE SUPER GR LARGE;;10;St;TZMO;ja;1;15,36;5,64;12,90;26,25;12,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13475822;SENI ACTIVE SUPER GR MEDIU;;10;St;TZMO;ja;3;13,94;5,19;12,90;23,39;12,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13475868;SENI ACTIVE SUPER GR XL;;10;St;TZMO;ja;1;17,52;7,02;13,80;31,80;13,80;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16617524;SENI LADY SLIM EXTRA;;15;St;TZMO;ja;1;5,09;1,55;9,40;9,40;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3427650;SENI MEN SUPER EINLAGEN;;20;St;TZMO;ja;1;13,99;4,04;8,90;22,38;8,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13598602;SENI SOFT SUPER 90X60;;50;ST;TZMO;ja;1;27,02;11,20;21,50;42,65;21,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10914155;SENSI CARE PFLASTERLOESER;SPR;50;ml;CONVA;ja;1;13,70;9,95;16,30;16,30;16,30;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
816931;SENTINA AMBIDEX L UNGEP UH;HAS;100;St;LORAU;ja;4;7,90;12,95;19,95;0,00;19,95;;0,00;MedProd3;nein;Nein;Ja;nein, kein Lebensmittel;Nein
17943645;SET BLUETENMEER;KPG;1;P;PRIMA;ja;1;15,69;0,00;24,90;24,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
15742256;SET DUFTENDE WALDKRAFT;AEO;1;P;PRIMA;ja;1;9,30;0,00;15,90;15,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
17943651;SET FREUDENGLANZ;KPG;1;P;PRIMA;ja;1;11,91;0,00;18,90;18,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17943616;SET GLUECKSSTERNE;KPG;1;P;PRIMA;ja;0;6,24;0,00;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17943639;SET GUTE GEDANKEN;KPG;1;P;PRIMA;ja;1;9,39;0,00;14,90;14,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17155296;SET KREATIVER DUFTMOMENT;XPK;1;P;PRIMA;ja;1;12,54;11,29;19,90;19,90;19,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17943622;SET ZAUBERWALD;KPG;1;P;PRIMA;ja;0;10,02;0,00;15,90;15,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
497176;SIC OPHTAL N;ATR;3X10;ml;WINZE;ja;1;7,98;4,99;14,45;14,45;14,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
14256246;SIDROGA ABFUEHRTEE SENNES;TEE;20X1.0;g;SIDRO;ja;4;3,07;2,08;5,10;5,91;5,10;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3126434;SIDROGA BERUHIGUNGSTEE;TEE;20X2.0;g;SIDRO;ja;1;3,40;3,04;5,65;5,90;5,65;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
953929;SIDROGA BIO KDR ERKAEL TEE;TEE;20X1.5;g;SIDRO;ja;5;4,17;2,13;5,95;5,95;5,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
953964;SIDROGA BIO KDR HUSTENTEE;TEE;20X1.5;g;SIDRO;ja;1;4,17;3,77;5,95;5,95;5,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
953970;SIDROGA BIO STILLTEE;TEE;20X1.5;g;SIDRO;ja;1;4,17;2,37;5,95;5,95;5,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
10109198;SIDROGA BLASEN NIER SPUEL;TEE;20X2.0;g;SIDRO;ja;13;3,26;2,02;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884722;SIDROGA BRENNESSELBL;TEE;20X1.5;g;SIDRO;ja;3;3,47;1,56;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5485746;SIDROGA ERKAELTUNGSTEE;FBE;20X2.0;g;SIDRO;ja;1;3,26;2,94;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3374876;SIDROGA FENCH ANI KUEM;TEE;20X2.0;g;SIDRO;ja;4;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884745;SIDROGA FENCHEL;TEE;20X2.0;g;SIDRO;ja;6;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3916260;SIDROGA FRAUENMANTELKRAUT;TEE;20X1.0;g;SIDRO;ja;3;3,47;3,02;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109212;SIDROGA HUSTEN U BRONCHIAL;TEE;20X2.0;g;SIDRO;ja;2;3,26;2,85;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2026630;SIDROGA INGWER;TEE;20X0.75;g;SIDRO;ja;3;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
3018207;SIDROGA JOHANNISKRAUT;TEE;20X1.75;g;SIDRO;ja;4;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884828;SIDROGA KAMILLENBLUETE;TEE;20X1.5;g;SIDRO;ja;6;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884840;SIDROGA LINDENBLUETEN;TEE;20X1.8;g;SIDRO;ja;3;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3018182;SIDROGA LOEWENZAHN;TEE;20X1.5;g;SIDRO;ja;1;3,47;1,56;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109301;SIDROGA MAGEN DARM BERUHIG;TEE;20X2.0;g;SIDRO;ja;9;3,26;2,21;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3126380;SIDROGA MAGEN HEILTEE;TEE;20X2.25;g;SIDRO;ja;5;3,37;2,10;5,60;5,90;5,60;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3018153;SIDROGA MISTEL;TEE;20X2.0;g;SIDRO;ja;1;3,47;3,14;4,95;4,95;4,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
2094293;SIDROGA PFEFFERMINZBLAETTE;TEE;20X1.5;g;SIDRO;ja;2;3,47;1,72;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
598871;SIDROGA REIZHUSTENTEE;TEE;20X0.9;g;SIDRO;ja;2;3,55;3,05;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094287;SIDROGA SALBEIBLAETTER;TEE;20X1.5;g;SIDRO;ja;3;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094376;SIDROGA SCHACHTELHALMKRAUT;TEE;20X2.0;g;SIDRO;ja;1;3,47;1,47;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094318;SIDROGA SCHAFGARBE;TEE;20X1.5;g;SIDRO;ja;2;3,47;1,61;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5485717;SIDROGA SCHLAF NERVEN TEE;TEE;20X2.0;g;SIDRO;ja;5;3,26;2,02;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1906501;SIDROGA SPITZWEGERICH;TEE;20X1.4;g;SIDRO;ja;5;3,47;3,09;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9944375;SIDROGA STRESS U NERVENTEE;TEE;20X2.0;g;SIDRO;ja;3;3,26;2,02;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3919620;SIDROGA THYMIAN;TEE;20X1.6;g;SIDRO;ja;2;3,47;2,93;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4103636;SIDROGA W 7-KRAEUTERTEE;TEE;20X2.0;g;SIDRO;ja;2;2,91;1,66;4,15;4,15;4,15;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
4262636;SIDROGA WEISSD HERZ+KREISL;TEE;20X1.5;g;SIDRO;ja;5;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9928583;SIDROGA WELLN GRUEN NANA M;TEE;20X1.5;g;SIDRO;ja;4;2,67;1,81;3,95;3,95;3,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
7169593;SIDROGA WELLNESS BASENTEE;TEE;20X1.5;g;SIDRO;ja;1;2,91;2,51;4,15;4,15;4,15;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
8787732;SILICEA COMP;GLO;20;g;WALA;ja;1;6,16;5,62;11,50;11,51;11,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5954709;SILOMAT DMP GG REIZH HONIG;LUP;20;St;STAGM;ja;5;5,97;4,28;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6569161;SILOMAT DMP INT GEGEN REIZ;HKP;12;St;STAGM;ja;39;6,06;4,50;11,30;11,32;11,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
691990;SILOMAT GEG REIZHUST PENTO;TEI;30;ml;STAGM;ja;1;5,97;5,25;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11663531;SILOMAT GG REIZH EIBI/HON;SIR;100;ml;STAGM;ja;4;5,86;4,91;10,97;10,97;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4179059;SILOMAT GG REIZH PENTOXYVE;LSE;100;ml;STAGM;ja;14;5,97;4,50;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13816944;SINOLPAN FORTE 200MG;WKM;21;St;ENGEL;ja;224;5,08;4,15;9,50;9,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2493283;SINUPRET DRAGEES;UTA;50;St;BIONO;ja;3;8,40;6,38;14,95;14,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9285530;SINUPRET EXTRACT;UTA;20;St;BIONO;ja;103;8,61;6,54;14,95;15,20;14,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9285547;SINUPRET EXTRACT;UTA;40;St;BIONO;ja;14;16,19;12,30;27,55;27,55;27,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8625567;SINUPRET FORTE DRAGEES;UTA;20;St;BIONO;ja;12;6,32;4,80;11,80;11,80;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8625573;SINUPRET FORTE DRAGEES;UTA;50;St;BIONO;ja;8;14,57;11,07;24,80;24,80;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
605588;SINUPRET SAFT;SIR;100;ml;BIONO;ja;92;6,42;4,88;11,95;12,00;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
939786;SINUPRET TROPFEN;TRO;100;ml;BIONO;ja;11;8,28;6,86;14,80;14,80;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2784980;SINUSITIS HEVERT SL;TAB;40;St;HEVER;ja;1;6,14;5,56;11,47;11,47;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482651;SNUP SCHNUPFENSPRAY 0.05%;NAS;10;ml;STAGM;ja;6;2,50;1,76;4,82;4,82;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482674;SNUP SCHNUPFENSPRAY 0.1%;NAS;10;ml;STAGM;ja;5;2,76;2,18;4,95;5,32;4,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482680;SNUP SCHNUPFENSPRAY 0.1%;NAS;15;ml;STAGM;ja;55;3,71;2,56;7,15;7,15;7,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8763370;SOLDAN TEX SCHMELZ APFEL;;33;g;SOLDA;ja;10;0,65;0,39;0,85;0,85;0,85;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
7440073;SOLDAN TEX SCHMELZ BANANE;;33;g;SOLDA;ja;4;0,65;0,40;0,85;0,85;0,85;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
14320642;SOLDAN TEX SCHMELZ FRU MIX;KTA;75;g;SOLDA;ja;7;1,49;0,90;1,60;1,89;1,60;;0,00;;nein;Nein;Nein;ja;Nein
1959791;SOLDAN TEX SCHMELZ HIMBEER;;33;g;SOLDA;ja;19;0,65;0,48;0,85;0,85;0,85;;0,00;;nein;Nein;Nein;ja;Nein
3044452;SOLDAN TEX SCHMELZ KIRSCH;;33;g;SOLDA;ja;11;0,65;0,39;0,85;0,85;0,85;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
2356793;SOLDAN TEX SCHMELZ ORANGE;;33;g;SOLDA;ja;15;0,65;0,44;0,85;0,85;0,85;;0,00;;nein;Nein;Nein;ja;Nein
6990618;SOLDAN TEX SCHMELZ WALDERD;;33;g;SOLDA;ja;7;0,65;0,44;0,85;0,85;0,85;;0,00;;nein;Nein;Nein;ja;Nein
4606053;SOLDAN TEX SCHMELZ WALDFRU;;33;g;SOLDA;ja;18;0,65;0,44;0,85;0,85;0,85;;0,00;;nein;Nein;Nein;ja;Nein
1019496;SOLDAN TEX SCHMELZ ZITRONE;;33;g;SOLDA;ja;11;0,65;0,48;0,85;0,85;0,85;;0,00;;nein;Nein;Nein;ja;Nein
