PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
1805303;RATIOLINE ELA WUND 6CMX1M;VER;1;St;LORAU;ja;2;2,10;1,90;4,45;4,45;4,45;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805289;RATIOLINE SEN PFL STRIP RU;PFL;20;St;LORAU;ja;1;2,15;1,44;4,10;4,10;4,10;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805183;RATIOLINE SEN PFL STRIP2GR;PFL;10;St;LORAU;ja;0;1,60;1,10;2,75;2,85;2,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805208;RATIOLINE SEN PFL STRIP4GR;PFL;20;St;LORAU;ja;0;2,45;1,72;4,40;4,40;4,40;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805160;RATIOLINE SEN WUND 6CMX1M;PFL;1;St;LORAU;ja;4;2,45;1,54;4,35;4,35;4,35;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1805177;RATIOLINE SEN WUND 8CMX1M;PFL;1;St;LORAU;ja;2;3,10;2,26;5,10;5,10;5,10;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
13582989;RATIOLINE WUNDV 10X8CM ST;VER;5;St;LORAU;ja;5;3,10;2,13;5,35;5,35;5,35;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
13583032;RATIOLINE WUNDV 15X10CM ST;VER;5;St;LORAU;ja;5;4,60;3,30;7,25;7,30;7,25;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
13582972;RATIOLINE WUNDV 7X5CM ST;VER;5;St;LORAU;ja;3;1,65;1,14;2,95;2,95;2,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
7387580;REACTINE DUO;RET;6;St;JOHNS;ja;11;3,62;2,64;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7372118;REISETABLETTEN RATIOPHARM;TAB;20;St;RATIO;ja;3;2,45;1,47;4,35;4,72;4,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2372214;REMIFEMIN;TAB;100;St;MEDAR;ja;1;12,23;9,27;21,45;21,49;21,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7114876;REMIFEMIN;TAB;60;St;MEDAR;ja;0;8,02;7,43;14,49;14,49;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2751816;RENNIE;KTA;24;St;BAYSE;ja;11;4,05;3,80;7,65;7,69;7,65;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1459611;RENNIE;KTA;36;St;BAYSE;ja;2;5,88;4,32;10,95;10,98;10,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12895108;RESTAXIL;FLU;30;ml;DR.F;ja;1;19,99;19,37;27,95;27,99;27,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
867667;RETTERSPITZ AEUSSERLICH;FLU;350;ml;RETTE;ja;2;7,55;6,88;13,30;13,30;13,30;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
9442219;RETTERSPITZ MUSKELROLLER;LOT;50;ml;RETTE;ja;0;9,57;8,99;14,60;16,40;14,60;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9442165;RETTERSPITZ WUND U HEILSAL;SAL;40;g;RETTE;ja;0;6,19;5,91;10,60;10,60;10,60;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
5396646;RHINOMER BABYSANFT MEERWAS;EDP;20X5;ml;GSKOT;ja;1;5,15;4,22;9,60;9,63;9,60;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2506258;RHINOMER NASENSPRAY;NAS;20;ml;GSKOT;ja;0;3,21;2,65;6,15;6,19;6,15;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
9935264;RHINOMER PLUS SCHNUPFENSPR;NAS;20;ml;GSKOT;ja;9;3,49;2,62;6,70;6,72;6,70;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
7387611;RHINOPRONT KOMBI TABLETTEN;TAB;12;St;MERCL;ja;26;5,50;4,40;10,25;10,28;10,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7610138;RHINOSPRAY PLUS BEI SCHNUP;DSS;10;ml;A. NA;ja;13;4,27;3,76;5,95;7,97;5,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8001045;RHIZOMA ATRACTYLODIS MACROCEPH;LOE;500;l;HOM;ja;1;0,00;87,71;151,34;0,00;151,34;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8014378;RHIZOMA COPTIDIS;LOE;50;ml;HOM;ja;1;0,00;11,66;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8000904;RHIZOMA ET RADIX LIGUSTICI;LOE;100;ml;HOM;ja;1;0,00;20,90;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8014585;RHIZOMA ET RADIX NOTOPTERYGII;LOE;50;ml;HOM;ja;1;0,00;0,00;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8002814;RHIZOMA PINELLIAE PRAEPARATUM;LOE;250;ml;HOM;ja;1;0,00;48,51;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8001660;RHIZOMA SMILACIS GLABRAE;LOE;500;ml;HOM;ja;2;0,00;98,43;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
2890713;RHUS TOX C30;GLO;10;g;DHU;ja;1;5,98;5,98;11,15;11,17;11,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16623045;RICOLA AKTIV FR OZ MEN ZIT;BON;75;g;QUEIS;ja;0;2,07;1,24;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
15630014;RICOLA AKTIV FREI O ZUCKER;BON;50;g;QUEIS;ja;0;1,75;0,00;2,50;0,00;2,50;;0,00;;nein;Nein;Nein;ja;Nein
14226009;RICOLA MZ BEU ECHIN HON ZI;BON;75;g;QUEIS;ja;1;1,47;1,03;1,75;0,00;1,75;;0,00;;nein;Nein;Nein;ja;Nein
12481619;RICOLA MZ HONIG ALPEN SALB;BON;75;g;QUEIS;ja;9;1,47;0,91;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
1666095;RICOLA MZ KRAEUTER;BON;75;g;QUEIS;ja;2;1,47;0,88;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
18043524;RICOLA O.Z BEUT MEN EX STA;BON;75;g;QUEIS;ja;9;2,07;1,28;2,30;0,00;2,30;;0,00;;nein;Nein;Nein;ja;Nein
1565477;RICOLA OZ APFELMINZE;BON;75;g;QUEIS;ja;7;2,07;1,24;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
2922353;RICOLA OZ BOX CRANBERRY;BON;50;g;QUEIS;ja;2;1,75;1,14;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
2258458;RICOLA OZ BOX HOLUNDERBLUE;BON;50;g;QUEIS;ja;11;1,75;1,08;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3648776;RICOLA OZ BOX KRAEUTER;BON;50;g;QUEIS;ja;7;1,75;1,23;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3648782;RICOLA OZ BOX ZITRONENMELI;BON;50;g;QUEIS;ja;3;1,75;1,14;1,95;0,00;1,95;;0,00;;nein;Nein;Nein;ja;Nein
9702011;RICOLA OZ CRANBERRY;BON;75;g;QUEIS;ja;12;2,07;1,28;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
306437;RICOLA OZ HOLUNDERBLUETEN;BON;75;g;QUEIS;ja;24;2,07;1,28;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
17518391;RICOLA OZ INGW ORANGENMINZ;BON;75;g;QUEIS;ja;6;2,07;1,24;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
4775123;RICOLA OZ KRAEUTER;BON;75;g;QUEIS;ja;4;2,07;1,24;1,95;0,00;1,95;;0,00;Handverkauf (EEK);nein;Nein;Nein;ja;Nein
10943464;RICOLA OZ SALBEI ALPEN SAL;BON;75;g;QUEIS;ja;9;2,07;1,24;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
4775146;RICOLA OZ ZITRONENMELISSE;BON;75;g;QUEIS;ja;4;2,07;1,24;2,90;0,00;2,90;;0,00;;nein;Nein;Nein;ja;Nein
8592922;RIOPAN MAGEN GEL STICK PAC;GEL;10X10;ml;KADE;ja;6;4,59;3,33;8,55;8,58;8,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8592939;RIOPAN MAGEN GEL STICK PAC;GEL;20X10;ml;KADE;ja;16;8,40;5,93;14,95;14,95;14,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
749318;RIOPAN MAGEN TABLETTEN;KTA;100;St;KADE;ja;1;17,83;16,24;30,35;30,35;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6185615;RIVANOL;SAL;25;g;DERMA;ja;1;5,00;4,60;9,34;9,34;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4908570;RIVANOL LOESUNG 0.1%;LOE;100;ml;DERMA;ja;1;3,69;3,23;7,10;7,12;7,10;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5438936;ROIBOSH VANILLA TEAVELOPE;;25X1.5;gr;PHXPR;ja;0;4,55;2,73;0,00;0,00;0,00;;0,00;;nein;Nein;Keine Angabe;keine Angabe;Keine Angabe
15615233;ROLTA SOFT 10 CMX3M;BIN;6;St;TORA;ja;1;22,33;13,96;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9936192;ROSAXAN;FLU;750;ml;MEDAI;ja;1;16,95;16,95;24,90;24,90;24,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
721739;ROSENGERANIE KBA;AEO;5;ml;PRIMA;ja;1;6,38;5,41;10,90;10,90;10,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
13588555;RUBAXX;TRO;30;ml;DR.F;ja;1;16,42;14,93;22,95;22,99;22,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16792919;RUBAXX ARTHRO;MIS;30;ml;DR.F;ja;1;17,85;17,03;24,99;24,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16330053;RUBAXX CANNABIS CBD GEL;GEL;120;g;DR.F;ja;1;19,99;19,24;26,95;27,99;26,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
893334;SAB SIMPLEX;SUE;30;ml;PFIZ;ja;2;4,79;4,45;8,95;8,95;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7495424;SAGELLA ACTIVE INTIMWASCHL;LOT;100;ml;MYLHC;ja;1;5,80;4,89;8,45;8,49;8,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
10123637;SAGELLA HYDRAMED;LOT;100;ml;MYLHC;ja;1;5,80;4,09;8,45;8,49;8,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
7124538;SAGELLA HYDRASERUM INTIMWA;LOT;100;ml;MYLHC;ja;1;5,80;5,45;6,95;8,49;6,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1564472;SAGELLA PH 3.5 WASCHEMULSI;EMU;100;ml;MYLHC;ja;0;5,05;3,57;7,35;7,39;7,35;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
9932538;SAGELLA POLIGYN;LOT;100;ml;MYLHC;ja;2;5,05;3,57;7,39;7,39;7,39;;0,00;Handverkauf (EK);nein;Nein;Nein;nein, kein Lebensmittel;Ja
9932544;SAGELLA POLIGYN;LOT;250;ml;MYLHC;ja;0;9,22;6,66;13,45;13,49;13,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
2166667;SALICYL VASELIN 5%;SAL;100;ml;BOMBA;ja;0;6,84;4,27;12,75;12,78;12,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1569972;SALICYL-VASELIN 10%;SAL;100;ml;BOMBA;ja;1;6,95;5,48;8,00;12,98;8,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3948107;SALICYLSAEURE MIKRONISIERT;;100;g;CAELO;ja;1;13,90;9,65;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
11548356;SALVIAGALEN F MADAUS;ZPA;75;ml;MYLHC;ja;3;3,26;2,32;4,65;4,65;4,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11548391;SALVIATHYMOL N MADAUS;TRO;20;ml;MYLHC;ja;6;4,54;3,19;8,45;8,48;8,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11548422;SALVIATHYMOL N MADAUS;TRO;50;ml;MYLHC;ja;1;8,01;5,20;14,45;14,48;14,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2023123;SANIFLEX FINGERLINGE;;6;St;GOTHA;ja;1;4,79;4,15;5,95;0,00;5,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
2471063;SANOSTOL OHNE ZUCKERZUSATZ;SAF;230;ml;KADE;ja;0;7,25;6,49;11,50;0,00;11,50;;0,00;;nein;Nein;Nein;ja;Nein
2471005;SANOSTOL PLUS EISEN;SAF;230;ml;KADE;ja;0;7,66;7,66;12,95;0,00;12,95;;0,00;;nein;Nein;Nein;ja;Nein
325417;SASEEM MUNDSPRAY;PPL;60;ml;POHLB;ja;1;6,13;5,71;11,28;11,45;11,28;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8888982;SCHLITZKOM 7.5X7.5 STE 12F;KOM;50X2;St;MAIME;ja;3;34,55;14,01;46,45;0,00;46,45;;0,00;;nein;Nein;Ja;keine Angabe;Nein
1023339;SCHLITZKOM 7.5X7.5 STE 8FA;KOM;25X2;St;FINWA;ja;2;6,57;6,13;10,65;0,00;10,65;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1364684;SCHLITZKOMPR VL ST 5X5 4F;KOM;25X2;St;MEDIT;ja;1;16,12;15,35;22,83;0,00;22,83;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3925052;SCHNUPFEN ENDRINE 0.1%;NAS;10;ml;ASCHC;ja;0;3,57;3,57;6,85;6,88;6,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6199480;SCHWEDENTABLETTEN;TAB;100;St;KOLBP;ja;1;3,95;3,53;5,45;5,49;5,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
2647390;SEDACUR FORTE BERUHIGUNGDR;UTA;60;St;MEDAR;ja;0;10,78;6,17;13,97;18,98;13,97;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8896912;SEDOTUSSIN HUSTENSTILLER;LSE;100;ml;STAGM;ja;1;3,00;1,90;5,75;5,78;5,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6714060;SELERGO 1% CREME;CRE;20;g;HERMA;ja;1;4,63;4,63;8,65;8,65;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6714083;SELERGO 1% LOESUNG;LOE;30;ml;HERMA;ja;1;5,81;5,19;10,85;10,85;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8001737;SEMEN ARECAE;;250;ml;HOM;ja;0;0,00;48,51;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8001708;SEMEN ARECAE;LOE;100;ml;HOM;ja;0;0,00;20,48;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
8014332;SEMEN ORYZAE NON GLUTINOSAE;LOE;50;ml;HOM;ja;1;11,90;11,90;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8015254;SEMEN PLATYCLADI;LOE;50;ml;HOM;ja;1;0,00;13,06;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8004061;SEMEN SOJAE PRAEPARATUM HC;LOE;50;ml;HOM;ja;1;0,00;0,00;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8891211;SENADA RETTUNGSDECK210X160;;1;St;ERENA;ja;1;2,65;1,08;2,50;0,00;2,50;;0,00;;nein;Nein;Nein;keine Angabe;Nein
11509988;SENI CONTROL EXTRA;;15;St;TZMO;ja;3;4,24;1,04;3,95;8,47;3,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11532697;SENI CONTROL PLUS;;15;St;TZMO;ja;1;6,02;4,72;6,95;11,33;6,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16617464;SENI LADY SLIM NORMAL;;20;St;TZMO;ja;1;5,09;3,95;6,95;9,40;6,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16913180;SEPTOFLAM HALSTABLETTEN;LUT;8;St;DIST;ja;1;0,00;0,00;4,45;0,00;4,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11732551;SET GEMUETLICHE STUNDEN;AEO;1X5;ml;PRIMA;ja;1;6,24;5,93;9,90;9,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
3126434;SIDROGA BERUHIGUNGSTEE;TEE;20X2.0;g;SIDRO;ja;3;3,40;2,01;5,65;5,90;5,65;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
953935;SIDROGA BIO KDR FENCHELTEE;TEE;20X2.0;g;SIDRO;ja;2;4,17;2,01;5,95;5,95;5,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
953964;SIDROGA BIO KDR HUSTENTEE;TEE;20X1.5;g;SIDRO;ja;1;4,17;2,86;5,95;5,95;5,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109198;SIDROGA BLASEN NIER SPUEL;TEE;20X2.0;g;SIDRO;ja;8;3,26;2,21;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884722;SIDROGA BRENNESSELBL;TEE;20X1.5;g;SIDRO;ja;2;3,47;1,56;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5485746;SIDROGA ERKAELTUNGSTEE;FBE;20X2.0;g;SIDRO;ja;2;3,26;2,13;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3374876;SIDROGA FENCH ANI KUEM;TEE;20X2.0;g;SIDRO;ja;4;3,47;1,77;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109212;SIDROGA HUSTEN U BRONCHIAL;TEE;20X2.0;g;SIDRO;ja;0;3,26;2,85;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3018207;SIDROGA JOHANNISKRAUT;TEE;20X1.75;g;SIDRO;ja;1;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884828;SIDROGA KAMILLENBLUETE;TEE;20X1.5;g;SIDRO;ja;3;3,47;1,72;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884840;SIDROGA LINDENBLUETEN;TEE;20X1.8;g;SIDRO;ja;2;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3018182;SIDROGA LOEWENZAHN;TEE;20X1.5;g;SIDRO;ja;2;3,47;1,59;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109301;SIDROGA MAGEN DARM BERUHIG;TEE;20X2.0;g;SIDRO;ja;3;3,26;2,10;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1884892;SIDROGA MELISSENBLAETT;TEE;20X1.5;g;SIDRO;ja;5;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094293;SIDROGA PFEFFERMINZBLAETTE;TEE;20X1.5;g;SIDRO;ja;3;3,47;1,72;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094287;SIDROGA SALBEIBLAETTER;TEE;20X1.5;g;SIDRO;ja;2;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2094376;SIDROGA SCHACHTELHALMKRAUT;TEE;20X2.0;g;SIDRO;ja;3;3,47;1,55;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5485717;SIDROGA SCHLAF NERVEN TEE;TEE;20X2.0;g;SIDRO;ja;3;3,26;2,02;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1906501;SIDROGA SPITZWEGERICH;TEE;20X1.4;g;SIDRO;ja;2;3,47;2,35;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9944375;SIDROGA STRESS U NERVENTEE;TEE;20X2.0;g;SIDRO;ja;3;3,26;2,10;4,85;4,95;4,85;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3919620;SIDROGA THYMIAN;TEE;20X1.6;g;SIDRO;ja;2;3,47;1,72;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10109229;SIDROGA VERDAUUNGS U GALLE;TEE;20X2.0;g;SIDRO;ja;2;3,26;2,02;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4103636;SIDROGA W 7-KRAEUTERTEE;TEE;20X2.0;g;SIDRO;ja;2;2,91;2,25;4,15;4,15;4,15;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
4262636;SIDROGA WEISSD HERZ+KREISL;TEE;20X1.5;g;SIDRO;ja;2;3,47;1,55;4,95;4,95;4,95;;0,00;OTC neu;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7167571;SIDROGA WELLN INGWER-ZITRO;TEE;20X2.0;g;SIDRO;ja;1;2,67;2,45;3,95;3,95;3,95;;0,00;OTC neu;nein;Nein;Nein;ja;Nein
6678476;SIGVKLEBSTOFFESHAELT;;1;St;GANZO;ja;0;8,30;8,30;13,95;0,00;13,95;;0,00;;nein;Nein;Ja;keine Angabe;Nein
8578678;SILBER KOLLOIDAL;;5;g;FAGRO;ja;1;31,50;23,93;40,70;0,00;40,70;;0,00;;nein;Ja;Nein;keine Angabe;Nein
8640992;SILICIUMDIOXID HOCHDISPERS;PUL;50;g;EURO;ja;1;8,40;5,79;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
3963242;SILILEVO NAGELLACK;LOE;3.3;ml;HERMA;ja;2;12,80;9,59;20,35;20,35;20,35;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1997662;SILOMAT DMP;LUP;20;St;STAGM;ja;10;5,97;4,17;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6569161;SILOMAT DMP INT GEGEN REIZ;HKP;12;St;STAGM;ja;10;6,06;4,50;10,95;11,32;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
691990;SILOMAT GEG REIZHUST PENTO;TEI;30;ml;STAGM;ja;0;5,97;4,17;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4179059;SILOMAT GG REIZH PENTOXYVE;LSE;100;ml;STAGM;ja;39;5,97;4,28;10,95;11,15;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
966702;SILYMARIN AL;HKP;100;St;ALIUD;ja;4;17,32;9,18;25,75;29,48;25,75;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6958810;SINUC SAFT;FLE;100;ml;HEXAL;ja;0;4,27;4,21;7,95;7,97;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9285530;SINUPRET EXTRACT;UTA;20;St;BIONO;ja;34;8,61;7,16;14,95;15,20;14,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9285547;SINUPRET EXTRACT;UTA;40;St;BIONO;ja;13;16,19;12,30;27,55;27,55;27,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8625567;SINUPRET FORTE DRAGEES;UTA;20;St;BIONO;ja;7;6,32;4,80;11,80;11,80;11,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
605588;SINUPRET SAFT;SIR;100;ml;BIONO;ja;13;6,42;6,42;11,95;12,00;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482651;SNUP SCHNUPFENSPRAY 0.05%;NAS;10;ml;STAGM;ja;4;2,50;1,76;4,80;4,82;4,80;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482674;SNUP SCHNUPFENSPRAY 0.1%;NAS;10;ml;STAGM;ja;12;2,76;1,91;5,30;5,32;5,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4482680;SNUP SCHNUPFENSPRAY 0.1%;NAS;15;ml;STAGM;ja;14;3,71;2,56;7,15;7,15;7,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
